id,brand,model,mileage,year,link,body_status,price
10128,پژو,2008,4500,2019,https://bama.ir/car/detail-yya69fhz-peugeot-2008-1398,1,815000000
10129,وانت,آریسان,180000,2016,https://bama.ir/car/detail-4nrcj3d9-pick-up-arisan-1395,1,100000000
10130,پژو,206 SD,67000,2015,https://bama.ir/car/detail-a75fg152-peugeot-206sd-v8-1394,1,170000000
10131,پژو,206 SD,212000,2011,https://bama.ir/car/detail-2jdt1v6-peugeot-206sd-v9-1390,1,150000000
10132,ام وی ام,X22,23300,2019,https://bama.ir/car/detail-ucw5ak3x-mvm-x22-mt-luxury-1398,1,337000000
10133,پژو,206 ,193000,2004,https://bama.ir/car/detail-o163pv3a-peugeot-206-ir-type5-1383,1,98000000
10134,دانگ فنگ,H30 کراس,nan,2018,https://bama.ir/car/detail-fdtp1ae1-dongfeng-h30-cross-1397,1,292000000
10135,پژو,2008,31000,2018,https://bama.ir/car/detail-98r3qgr1-peugeot-2008-1397,1,720000000
10136,پراید,111,78000,2014,https://bama.ir/car/detail-9dokytek-pride-111-ex-1393,5,85000000
10137,پژو,405,36000,2019,https://bama.ir/car/detail-b6o7apwb-peugeot-405-glx-1398,1,170000000
10138,برلیانس,H330,64000,2016,https://bama.ir/car/detail-3jid18m8-brilliance-h330-at-1395,1,260000000
10139,پورشه,ماکان,0,2017,https://bama.ir/car/detail-1yxh45r2-porsche-macan-2017,1,7800000000
10140,پژو,2008,32000,2019,https://bama.ir/car/detail-rumtfca2-peugeot-2008-1398,1,780000000
10141,ولوو,XC90,0,2017,https://bama.ir/car/detail-7a2qn1ct-volvo-xc90-inscription-2017,1,7300000000
10142,لکسوس,NX هیبرید,0,2017,https://bama.ir/car/detail-1ef5z7pg-lexus-nx-hybrid-300h-2017,1,3650000000
10143,پژو,2008,32000,2019,https://bama.ir/car/detail-rumtfca2-peugeot-2008-1398,1,780000000
10144,ولوو,XC90,0,2017,https://bama.ir/car/detail-7a2qn1ct-volvo-xc90-inscription-2017,1,7300000000
10145,لکسوس,NX هیبرید,0,2017,https://bama.ir/car/detail-1ef5z7pg-lexus-nx-hybrid-300h-2017,1,3650000000
10146,هیوندای,سانتافه (ix45),15600,2017,https://bama.ir/car/detail-k6gzvu97-hyundai-santafe-ix45-2400cc-2017,2,1650000000
10147,سیتروئن,C3 (مونتاژ),0,2018,https://bama.ir/car/detail-6nsk8qza-citroen-c3-ir-1397,1,900000000
10148,تویوتا,C-HR هیبرید,0,2018,https://bama.ir/car/detail-fywbowh-toyota-c-hr-hybrid-2018,1,1950000000
10149,ولوو,XC90,13500,2017,https://bama.ir/car/detail-u26nf2cm-volvo-xc90-inscription-2017,1,6500000000
10150,پراید,131,193000,2012,https://bama.ir/car/detail-mk9csu42-pride-131-ex-1391,8,65000000
10151,جک,S5,52000,2018,https://bama.ir/car/detail-aykaf8sy-jac-s5-at-1397,1,554000000
10152,پژو,206 ,102000,2016,https://bama.ir/car/detail-t21smf2-peugeot-206-ir-type5-1395,2,169000000
10153,پژو,پارس,nan,2016,https://bama.ir/car/detail-6hup1vj5-peugeot-pars-elx-xum-1395,4,147000000
10154,پژو,2008,36000,2019,https://bama.ir/car/detail-t9rxo4hs-peugeot-2008-1398,1,735000000
10155,ام وی ام,315هاچ بک,59000,2017,https://bama.ir/car/detail-wukvg2ji-mvm-315-hatchback-sport-1396,1,185000000
10156,کیا,اسپورتیج,61000,2015,https://bama.ir/car/detail-vphrx464-kia-sportage-basic-2015,2,1045000000
10157,ام وی ام,315هاچ بک,77000,2017,https://bama.ir/car/detail-5fzg1t55-mvm-315-hatchback-sport-luxury-1396,1,178000000
10158,رنو,پارس تندر,145000,2012,https://bama.ir/car/detail-r2tx47wo-renault-pars-tondar-1391,1,167000000
10159,هیوندای,سانتافه (ix45),85000,2016,https://bama.ir/car/detail-8w112q6o-hyundai-santafe-ix45-2400cc-2016,1,1440000000
10160,سیتروئن,ژیان,nan,1977,https://bama.ir/car/detail-fztxb7w8-citroen-jian-1356,12,180000000
10161,جیلی,امگرند 7,85000,2014,https://bama.ir/car/detail-e7hffgfg-geely-emgrand7-at-2014,1,320000000
10162,دانگ فنگ,H30 کراس,58000,2018,https://bama.ir/car/detail-uc4kn4o-dongfeng-h30-cross-1397,1,275000000
10163,پژو,2008,40000,2018,https://bama.ir/car/detail-g2of9bof-peugeot-2008-1397,1,712000000
10164,دنا,معمولی,85000,2016,https://bama.ir/car/detail-zyzxk3vf-dena-1.7-1395,1,215000000
10165,هیوندای,سانتافه (ix45),200000,2008,https://bama.ir/car/detail-uck1mez3-hyundai-santafe-ix45-2700cc-2008,1,660000000
10166,جک,S5,50000,2017,https://bama.ir/car/detail-mreomw9n-jac-s5-at-1396,1,530000000
10167,پژو,206 ,0,2021,https://bama.ir/car/detail-e2icn82n-peugeot-206-ir-type2-1400,1,205000000
10168,هیوندای,سوناتا,178000,2013,https://bama.ir/car/detail-47nex4x3-hyundai-sonata-4cyl-automatic-2013,4,750000000
10169,تیبا,هاچ بک,0,2021,https://bama.ir/car/detail-t1uqqcxk-tiba-hatchback-ex-1400,1,140000000
10170,هیوندای,توسان (ix35),nan,2011,https://bama.ir/car/detail-gk182o16-hyundai-tucson-ix35-2.4l-2011,1,760000000
10171,هیوندای,سانتافه (ix45),57000,2017,https://bama.ir/car/detail-ux4bg7a7-hyundai-santafe-ix45-2400cc-2017,1,1770000000
10172,هایما,S5,0,2020,https://bama.ir/car/detail-ajx24vm-haima-s5-1399,1,618500000
10173,پژو,206 ,51000,2018,https://bama.ir/car/detail-pt9zs8bj-peugeot-206-ir-type5-1397,10,205000000
10174,تویوتا,کمری,157000,2007,https://bama.ir/car/detail-skxcoh9e-toyota-camry-glx-2007,4,590000000
10176,پژو,207,0,2021,https://bama.ir/car/detail-93h4tvgb-peugeot-207-automatic-panorama-1400,1,418500000
10177,تویوتا,کمری,320000,2007,https://bama.ir/car/detail-ssi8233k-toyota-camry-gl-2007,4,433000000
10178,هیوندای,آوانته,225000,2010,https://bama.ir/car/detail-rxmn9cu5-hyundai-avante-at-1389,1,390000000
10179,هیوندای,i40 استیشن,99000,2015,https://bama.ir/car/detail-fcjvf5wo-hyundai-i40-sw-2015,1,970000000
10180,تویوتا,پرادو  چهار در,172000,2008,https://bama.ir/car/detail-mmncc5yp-toyota-prado-4doors-6cylinder-2008,1,2250000000
10181,پژو,روآ,65000,2008,https://bama.ir/car/detail-31yb5qgd-peugeot-roa-basic-1387,1,70000000
10182,پراید,151,82000,2017,https://bama.ir/car/detail-qrr1id1j-pride-151-se-1396,1,95000000
10183,هیوندای,i30,120000,2012,https://bama.ir/car/detail-a7jt6uck-hyundai-i30-2012,1,460000000
10184,هیوندای,سانتافه (ix45),54000,2015,https://bama.ir/car/detail-n7xvc23a-hyundai-santafe-ix45-2400cc-2015,1,1350000000
10185,پیکان,سدان,310000,2002,https://bama.ir/car/detail-9fvjdjnx-peykan-sedan-cng-1381,3,27000000
10186,وانت,ریچ,65000,2017,https://bama.ir/car/detail-gfixv719-pick-up-rich-1396,1,505000000
10187,پژو,206 ,68000,2018,https://bama.ir/car/detail-7n2nb7mq-peugeot-206-ir-type2-1397,1,165000000
10188,هیوندای,النترا,0,2018,https://bama.ir/car/detail-6qwaww2q-hyundai-elantra-2.0l-2018,1,1220000000
10189,پژو,206 SD,69000,2017,https://bama.ir/car/detail-96nzz848-peugeot-206sd-v8-1396,1,200000000
10190,سانگ یانگ,تیوولی,130000,2016,https://bama.ir/car/detail-p3n3nwq6-ssang-yong-tivoli-elite-2016,5,580000000
10191,رنو,مگان (مونتاژ),165000,2012,https://bama.ir/car/detail-8n9y9w6w-renault-megan-ir-2000-1391,1,340000000
10192,هیوندای,النترا,0,2018,https://bama.ir/car/detail-ushn5djs-hyundai-elantra-2.0l-2018,1,1250000000
10193,هیوندای,اکسنت,30000,2017,https://bama.ir/car/detail-wisjon88-hyundai-accent-blue-2017,1,650000000
10194,پژو,پارس,120000,2016,https://bama.ir/car/detail-xhmbvuv-peugeot-pars-elx-xum-1395,3,170000000
10195,لکسوس,NX,50000,2015,https://bama.ir/car/detail-gqtc1mbm-lexus-nx-200t-f-sport-2015,1,2245000000
10196,تویوتا,هایلوکس دو کابین بلند,336000,2003,https://bama.ir/car/detail-h66d2h5p-toyota-hilux-high-mt-2003,13,375000000
10197,میتسوبیشی,اوتلندر,10000,2017,https://bama.ir/car/detail-8i6vnc73-mitsubishi-outlander-type5-2017,1,1650000000
10198,سمند,LX,144000,2011,https://bama.ir/car/detail-crjaqo1h-samand-lx-basic-1390,1,115000000
10199,نیسان,پاترول چهار در ,138400,1987,https://bama.ir/car/detail-1jdimgtf-nissan-patrol-4door-ir-6cylinder-1366,13,130000000
10200,پورشه,ماکان,0,2018,https://bama.ir/car/detail-bmugdbb-porsche-macan-2018,1,6900000000
10201,هیوندای,اکسنت,107000,2014,https://bama.ir/car/detail-ma7fhyoa-hyundai-accent-blue-2014,1,495000000
10202,لکسوس,LX,8000,2013,https://bama.ir/car/detail-ct8uuref-lexus-lx-570-2013,1,10200000000
10203,هیوندای,جنسیس,150000,2012,https://bama.ir/car/detail-xf8125c-hyundai-genesis-2012,1,1270000000
10204,پژو,پارس,82000,2017,https://bama.ir/car/detail-836839ns-peugeot-pars-mt-1396,1,170000000
10205,کاپرا,دو کابین,63000,2015,https://bama.ir/car/detail-1zkmgngu-capra-4door-4wd-1394,1,375000000
10206,پژو,پارس,45000,2018,https://bama.ir/car/detail-pacfku4-peugeot-pars-lx-1397,2,212000000
10207,پورشه,باکستر,65000,2011,https://bama.ir/car/detail-icifzboz-porsche-boxster-6cylinder-s-2011,1,2450000000
10208,پژو,2008,12000,2019,https://bama.ir/car/detail-j9u21q-peugeot-2008-1398,1,825000000
10209,کیا,سراتو (مونتاژ),50000,2017,https://bama.ir/car/detail-mrnzhhby-kia-cerato-ir-2000-optional-1396,1,595000000
10210,دی اس,5LS,83000,2017,https://bama.ir/car/detail-6shdjsb2-ds-5ls-2017,1,1250000000
10211,کیا,سراتو (مونتاژ),nan,2019,https://bama.ir/car/detail-v9zisyoh-kia-cerato-ir-2000-optional-1398,1,710000000
10212,کیا,اپتیما,98000,2016,https://bama.ir/car/detail-j8vaxysp-kia-optima-basic-2016,5,1120000000
10214,هیوندای,النترا,40000,2017,https://bama.ir/car/detail-1nojkm2m-hyundai-elantra-2.0l-2017,1,975000000
10215,هوندا,آکورد,137000,2013,https://bama.ir/car/detail-6459b6xt-honda-accord-lxb-2013,1,980000000
10216,کیا,اسپورتیج,1400,2017,https://bama.ir/car/detail-2btggwxz-kia-sportage-gt-line-2017,1,1800000000
10217,تویوتا,C-HR هیبرید,0,2017,https://bama.ir/car/detail-f53i59pc-toyota-c-hr-hybrid-2017,1,1545000000
10218,برلیانس,H330,118000,2015,https://bama.ir/car/detail-hwv84um-brilliance-h330-at-1394,1,245000000
10219,دانگ فنگ,H30 کراس,24000,2017,https://bama.ir/car/detail-kjj5rnro-dongfeng-h30-cross-1396,1,306000000
10220,سمند,سورن,76500,2017,https://bama.ir/car/detail-1ukyu72o-samand-soren-elx-turbo-1396,6,210000000
10221,پژو,206 ,0,2021,https://bama.ir/car/detail-c4d8br8a-peugeot-206-ir-type2-1400,1,215000000
10222,پژو,پارس,25000,2017,https://bama.ir/car/detail-ndh14qxb-peugeot-pars-lx-1396,1,205000000
10223,کیا,سراتو (مونتاژ),95000,2018,https://bama.ir/car/detail-1bv1hqfn-kia-cerato-ir-2000-optional-1397,1,620000000
10224,تویوتا,لندکروز چهار در,130000,2013,https://bama.ir/car/detail-x1neg85o-toyota-landcruiser-4door-v6-4000cc-2013,2,4350000000
10225,جک,S5,53000,2017,https://bama.ir/car/detail-bhv99imu-jac-s5-at-1396,1,550000000
10226,سمند,LX,90000,2017,https://bama.ir/car/detail-n76spsjx-samand-lx-ef7-1396,1,155000000
10227,کیا,اپتیما,89000,2015,https://bama.ir/car/detail-g71cnbxu-kia-optima-basic-2015,1,1080000000
10228,دانگ فنگ,H30 کراس,47000,2018,https://bama.ir/car/detail-ts6ar82m-dongfeng-h30-cross-1397,1,277000000
10229,پژو,پارس,0,2020,https://bama.ir/car/detail-b5q8wab4-peugeot-pars-lx-1399,1,245000000
10230,هیوندای,آوانته,229000,2011,https://bama.ir/car/detail-jwuw2v4y-hyundai-avante-mt-1390,2,295000000
10231,هیوندای,سوناتا,168000,2009,https://bama.ir/car/detail-2voh3ufj-hyundai-sonata-4cyl-automatic-2009,2,530000000
10232,پژو,206 ,3000,2020,https://bama.ir/car/detail-yari52ma-peugeot-206-ir-type2-1399,1,185000000
10233,بنز,کلاس CLS,176000,2008,https://bama.ir/car/detail-ntwzyqp5-mercedes-benz-cls-class-cls350-2008,4,1400000000
10234,تویوتا,راوفور,51400,2016,https://bama.ir/car/detail-sz72tna7-toyota-rav4-4wd-2016,1,1710000000
10235,هیوندای,i40 استیشن,90000,2015,https://bama.ir/car/detail-h795n1sd-hyundai-i40-sw-2015,1,1120000000
10236,پژو,206 ,250000,2006,https://bama.ir/car/detail-ikjb9493-peugeot-206-ir-type3-1385,3,75000000
10237,رنو,تندر90 ,65000,2018,https://bama.ir/car/detail-h7ehts94-renault-tondar90-e2-1397,1,233000000
10238,سیتروئن,زانتیا,340040,2004,https://bama.ir/car/detail-s3kzrgqj-citroen-xantia-2.0-sx-1383,6,125000000
10239,پژو,405,146000,2014,https://bama.ir/car/detail-suburyke-peugeot-405-glx-1393,1,140000000
10240,پژو,207 صندوقدار,0,2019,https://bama.ir/car/detail-3k884hui-peugeot-207sd-1398,1,385000000
10241,هایما,S7,0,2020,https://bama.ir/car/detail-do5gzo5m-haima-s7-1.8l-turbo-1399,1,700000000
10242,پژو,207,7000,2020,https://bama.ir/car/detail-m6h8cra8-peugeot-207-mt-1399,1,282000000
10243,نیسان,ماکسیما ,nan,2005,https://bama.ir/car/detail-qaqkug31-nissan-maxima-ir-at-1384,12,370000000
10244,ب ام و,سری 5 سدان,270000,2005,https://bama.ir/car/detail-iwb6vctn-bmw-5-series-sedan-525i-2005,4,690000000
10245,پژو,پارس,146000,2012,https://bama.ir/car/detail-w2su1u1-peugeot-pars-at-1391,10,175000000
10246,سیتروئن,C3 (مونتاژ),5000,2019,https://bama.ir/car/detail-b2q22yj-citroen-c3-ir-1398,1,830000000
10247,لکسوس,NX,152000,2015,https://bama.ir/car/detail-vb95hkym-lexus-nx-200t-f-sport-2015,2,2050000000
10248,جک,S3,1000,2020,https://bama.ir/car/detail-g5zhe-jac-s3-at-1399,1,438000000
10249,نیسان,مورانو,230000,2008,https://bama.ir/car/detail-rgu6wx5-nissan-murano-se-2008,2,550000000
10250,تویوتا,کرولا,138000,2008,https://bama.ir/car/detail-g76bws89-toyota-corolla-gli-2008,4,450000000
10251,پراید,111,125000,2016,https://bama.ir/car/detail-qbek3pks-pride-111-se-1395,1,96000000
10252,مزدا,3 جدید صندوق دار (مونتاژ),70000,2017,https://bama.ir/car/detail-yo1ivq99-mazda-3-sedan-2.0l-type4-1396,2,680000000
10253,ام وی ام,X33 S,45000,2017,https://bama.ir/car/detail-3f1ee8rg-mvm-x33s-at-sport-1396,2,355000000
10254,لکسوس,LS,128000,2011,https://bama.ir/car/detail-t9r62w9y-lexus-ls-460-2011,1,2500000000
10255,هیوندای,آزرا (گرنجور),0,2019,https://bama.ir/car/detail-myxbr843-hyundai-azera-4cylinder-2019,1,2450000000
10256,ب ام و,X3,0,2014,https://bama.ir/car/detail-1j1gddo3-bmw-x3-28-2014,1,1800000000
10257,ب ام و,X3,110000,2014,https://bama.ir/car/detail-jpcshcn9-bmw-x3-28-2014,11,1700000000
10258,هیوندای,سوناتا هیبرید,6000,2018,https://bama.ir/car/detail-u12pu3wr-hyundai-sonata-hybrid-gls-plus-2018,1,1650000000
10259,پژو,206 ,nan,2004,https://bama.ir/car/detail-hm8s3r6e-peugeot-206-ir-type5-1383,12,95000000
10260,کیا,سورنتو,28000,2017,https://bama.ir/car/detail-v9jx5qap-kia-sorento-gtline-2017,1,2100000000
10261,هیوندای,سوناتا هیبرید,160000,2018,https://bama.ir/car/detail-dtx3e8kb-hyundai-sonata-hybrid-gls-plus-2018,1,1450000000
10262,دنا,پلاس,0,2021,https://bama.ir/car/detail-agv9sdwj-dena-plus-basic-manual-1400,1,320000000
10263,کیا,سورنتو,12000,2016,https://bama.ir/car/detail-vayrzhz5-kia-sorento-basic-2016,1,1880000000
10264,هیوندای,جنسیس,60000,2013,https://bama.ir/car/detail-p9t4i6pm-hyundai-genesis-2013,1,1450000000
10265,نیسان,ایکس تریل,18000,2018,https://bama.ir/car/detail-ois7tdap-nissan-x-trail-2018,1,1799000000
10266,جک,جی 5,104000,2014,https://bama.ir/car/detail-ywgq56b7-jac-j5-at-1393,1,235000000
10267,ریگان,کوپا,20000,2018,https://bama.ir/car/detail-ywqaryi-rigan-coupa-royal-1397,1,750000000
10268,نیسان,ایکس تریل,37000,2017,https://bama.ir/car/detail-js2idqaz-nissan-x-trail-2017,1,1600000000
10269,بنز,کلاس C,140000,2011,https://bama.ir/car/detail-hjqjpy5m-mercedes-benz-c-class-c200-2011,1,1250000000
10270,کیا,اپتیما,79000,2016,https://bama.ir/car/detail-aam73yqs-kia-optima-basic-2016,1,1170000000
10271,هیوندای,سوناتا,50000,2015,https://bama.ir/car/detail-4k1zz187-hyundai-sonata-4cyl-automatic-2015,1,1070000000
10272,تویوتا,اریون,120000,2011,https://bama.ir/car/detail-kpgtofz5-toyota-aurion-grande-2011,1,1150000000
10273,نیسان,مورانو,124000,2008,https://bama.ir/car/detail-a95q4e6i-nissan-murano-se-2008,2,670000000
10275,کیا,اسپورتیج,90000,2014,https://bama.ir/car/detail-k7ov9vg-kia-sportage-basic-2014,1,950000000
10276,زوتی,آریو,36000,2018,https://bama.ir/car/detail-vaib48ch-zotye-Ario-1.6l-1397,1,270000000
10277,پژو,2008,12000,2019,https://bama.ir/car/detail-hpo3ggbv-peugeot-2008-1398,1,850000000
10278,کیا,سورنتو,199000,2011,https://bama.ir/car/detail-w17614y6-kia-sorento-6cylinder-2011,5,900000000
10279,هیوندای,i20 (مونتاژ),7800,2017,https://bama.ir/car/detail-ggvw9u4-hyundai-i20-ir-1396,1,640000000
10280,هیوندای,سوناتا,65000,2015,https://bama.ir/car/detail-pe7kh5m4-hyundai-sonata-4cyl-automatic-2015,1,1100000000
10281,هیوندای,آزرا (گرنجور),195000,2011,https://bama.ir/car/detail-ob7bmuny-hyundai-azera-6cylinder-2011,2,850000000
10282,هیوندای,آزرا (گرنجور),180000,2010,https://bama.ir/car/detail-9movmvco-hyundai-azera-6cylinder-2010,1,730000000
10283,هیوندای,سانتافه (ix45),120000,2009,https://bama.ir/car/detail-muzfngt5-hyundai-santafe-ix45-2700cc-2009,5,650000000
10284,پژو,206 ,137000,2015,https://bama.ir/car/detail-hh4jmsp3-peugeot-206-ir-type5-1394,14,168000000
10285,تویوتا,پرادو  چهار در,nan,2008,https://bama.ir/car/detail-c7neapz3-toyota-prado-4doors-4cylinder-2008,1,1500000000
10286,بنز,کلاس C,160000,2009,https://bama.ir/car/detail-iw5f9c98-mercedes-benz-c-class-c350-2009,1,1250000000
10287,رنو,کپچر,40000,2017,https://bama.ir/car/detail-u4416fgf-renault-captur-2017,1,720000000
10288,هیوندای,آزرا (گرنجور),140000,2008,https://bama.ir/car/detail-c9quu5vf-hyundai-azera-6cylinder-2008,1,620000000
10289,مزدا,3 جدید صندوق دار (مونتاژ),70000,2017,https://bama.ir/car/detail-ac5jwh42-mazda-3-sedan-2.0l-type4-1396,1,675000000
10290,مزدا,3 جدید صندوق دار (مونتاژ),180000,2010,https://bama.ir/car/detail-544tmosm-mazda-3-sedan-2.0l-type3-1389,1,550000000
10291,پیکان,وانت,188000,2012,https://bama.ir/car/detail-65uoj3zt-peykan-pickup-cng-1391,5,80000000
10292,نیسان,ماکسیما ,168000,2009,https://bama.ir/car/detail-z4hy2qmr-nissan-maxima-ir-at-1388,7,490000000
10293,هیوندای,i20,63000,2015,https://bama.ir/car/detail-bv9sq84g-hyundai-i20-2015,1,530000000
10294,کیا,سراتو,50000,2017,https://bama.ir/car/detail-ibp2tgw8-kia-cerato-1600-at-2017,1,530000000
10295,هیوندای,آزرا (گرنجور),190000,2008,https://bama.ir/car/detail-q1bq7wjf-hyundai-azera-6cylinder-2008,12,480000000
10296,پژو,روآ,277000,2006,https://bama.ir/car/detail-bb847u39-peugeot-roa-basic-1385,2,60000000
10297,چری,تیگو 5,64000,2017,https://bama.ir/car/detail-u1zduwns-chery-tiggo5-at-excellent-1396,1,460000000
10298,هیوندای,i30,170000,2010,https://bama.ir/car/detail-34ymm27a-hyundai-i30-2010,1,450000000
10299,کیا,اسپورتیج,160000,2008,https://bama.ir/car/detail-v8ixaew-kia-sportage-6cylinder-2008,5,550000000
10300,جک,جی 4,20000,2019,https://bama.ir/car/detail-3vfoq92-jac-j4-1398,1,277000000
10301,چری,تیگو 5,29000,2018,https://bama.ir/car/detail-yer41cm5-chery-tiggo5-luxury-sport-1397,1,570000000
10302,رنو,پارس تندر,36000,2017,https://bama.ir/car/detail-189hg6dy-renault-pars-tondar-1396,1,235000000
10303,بنز,کلاس C,140000,2006,https://bama.ir/car/detail-eg9ywmct-mercedes-benz-c-class-c200-2006,3,630000000
10304,پژو,پارس,202000,2014,https://bama.ir/car/detail-q4xxtkfa-peugeot-pars-mt-1393,1,158000000
10305,رنو,مگان (مونتاژ),230000,2009,https://bama.ir/car/detail-2iqex9s3-renault-megan-ir-2000-1388,4,315000000
